State,Year,RGDP,RPI,RPCE,GDP,PI,DPI,PCE,RPCPI,RPCPCE,PCPI,PCDPI,PCPCE,Employ.
Nevada,2006,156297.9,NA,NA,126613.4,99485.1,88142.6,81040.6,NA,NA,39437,34940,32125,1604488
Nevada,2007,157734.3,NA,NA,132045.4,103706,91979.9,86098.3,NA,NA,39870,35362,33101,1643873
Nevada,2008,152745.6,113703.5,97340.7,130570.9,102535.9,92037.7,87852.2,42848,36682,38640,34684,33106,1619016
Nevada,2009,140304.3,105980.5,91217.2,122471.2,96982.8,88841.7,83578.8,39476,33977,36125,33092,31132,1512925
Nevada,2010,142614.2,110621.2,93690.8,125149,100750.4,92389.4,85449.7,40942,34676,37289,34194,31626,1478082
Nevada,2011,144341.2,110422.8,93671.2,128638.4,104596.4,95350,88854,40744,34563,38595,35183,32786,1501861
Nevada,2012,142986.1,113327.3,95280.7,130238.2,108696.1,98769.9,91509.3,41371,34783,39680,36057,33406,1519210
Nevada,2013,144549.3,114066.7,99276.6,133592.5,108914.4,97539.1,94912.7,41191,35850,39331,35223,34275,1561287
Nevada,2014,145303.6,120100.1,103197.2,136918.4,115514.1,103922.8,99383.8,42759,36741,41126,36999,35383,1608537
Nevada,2015,151055.9,130620.6,108066.9,145786.8,125088.6,112064.5,103663.4,45736,37839,43799,39238,36297,1664654
Nevada,2016,156007.4,136283.6,113583.1,153318,129879.1,115291.7,108477.9,46920,39104,44715,39693,37347,1724751
Nevada,2017,163199.1,139414.1,115495,163199.1,138847,124210.4,115294.6,47183,39088,46991,42037,39020,1780614
Nevada,2018,168638.5,151489.9,124585.9,172547.9,148408.1,132913.4,122302.4,50312,41377,49289,44143,40618,1848890
Nevada,2019,176029.7,156075.9,125363.8,184611.1,159393,143464.5,128266.7,50861,40853,51942,46751,41799,1884199
Nevada,2020,165924.8,167975.3,124840.9,176178.7,170447.5,153161.3,127046.2,53910,40067,54684,49138,40760,1770794
Nevada,2021,182618.3,184388.8,140619.8,202091.8,192132.9,169301.5,146358,58599,44689,61031,53778,46490,1912665
Nevada,2022,194463.9,177649.3,145707.2,232437.9,199226.6,172142.5,162897.8,55910,45857,62726,54199,51288,2043934
Nevada,2023,201158.6,181182.9,147757.5,253443.3,214392.7,190708.9,172886.2,56723,46258,66698,59330,53786,2123253
Nevada,2024,207351.9,NA,NA,269010.5,228086.6,203004.9,183314.8,NA,NA,69805,62129,56103,2150803
New Hampshire,2001,61719.4,NA,NA,47037.3,46179.9,40508.2,36590.7,NA,NA,36782,32264,29144,788168
New Hampshire,2002,63474.2,NA,NA,49109.6,46972.3,42277,38488,NA,NA,37013,33313,30327,788485
New Hampshire,2003,66119.4,NA,NA,51609.7,47833,43474.7,41132.5,NA,NA,37374,33969,32139,797649
New Hampshire,2004,68428.1,NA,NA,54545.7,50733,46275.1,43735.2,NA,NA,39324,35869,33900,812824
New Hampshire,2005,69556.1,NA,NA,56914.6,52464.3,47430.3,46409.1,NA,NA,40404,36527,35741,825602
New Hampshire,2006,71424.5,NA,NA,60152.7,56084.9,50473.1,48795,NA,NA,42866,38576,37294,835584
New Hampshire,2007,71943.5,NA,NA,61984.8,58305.5,52137.8,51242.1,NA,NA,44422,39723,39040,848007
New Hampshire,2008,71195.6,63530.8,54914.5,62095.3,60153.8,53988.2,52038.1,48279,41731,45713,41027,39545,844885
New Hampshire,2009,70498.6,63540.9,55275.5,63052.2,59381.5,54740.2,51722.7,48280,41999,45119,41593,39300,820826
New Hampshire,2010,72950.4,65788.4,56647.6,65310.8,61880.9,56818.2,53357.3,49949,43009,46982,43139,40511,813758
New Hampshire,2011,73465,67643.1,57168.6,66557.3,64888.9,58915.4,54918.3,51170,43246,49086,44567,41544,818810
New Hampshire,2012,74082.8,69271.5,58086.4,68412,67318.1,61385.4,56524,52187,43760,50715,46246,42583,824378
New Hampshire,2013,75503.4,68230.1,58960.7,70897.4,67121.8,60565.5,58076.5,51256,44293,50423,45498,43628,835032
New Hampshire,2014,76836.2,70279.9,59844.3,73455.1,69630.5,62558.6,59367.3,52473,44682,51988,46708,44326,844521
New Hampshire,2015,79319.3,72073.6,61026.9,77385.8,72779.6,65022.4,61727.9,53636,45415,54161,48388,45937,860652
New Hampshire,2016,80736.1,72954,61290.3,79759.7,75229,66972.9,63337.2,53993,45361,55677,49566,46876,873123
New Hampshire,2017,81179.6,74547.9,63068.6,81179.6,78661,70366.5,66704.2,54852,46405,57878,51775,49081,882481
New Hampshire,2018,82269.5,78110.1,65332.4,83859.4,82353.7,74159.2,69023.5,57226,47865,60335,54331,50569,892584
New Hampshire,2019,84438.2,81627.3,66116.6,87868.2,87724.1,78784.9,71187.4,59501,48195,63946,57429,51891,890078
New Hampshire,2020,83682.9,84761.2,64315,89041.6,93153.8,83833.6,70886.2,61479,46649,67564,60804,51413,858532
New Hampshire,2021,90296.7,91653.9,70412.7,99433.3,102663.3,90747.9,78741.8,66057,50748,73982,65396,56744,894652
New Hampshire,2022,91702.1,83713.5,69574.6,106824.6,105210.8,91061.7,87087.8,59838,49732,75329,65199,62354,918549
New Hampshire,2023,93645.8,87257.7,72800.3,114427.8,111148.6,98706.1,91685.2,62236,51924,79267,70394,65387,942052
New Hampshire,2024,94926,NA,NA,119336.6,117220.3,104113.6,97081.9,NA,NA,83192,73890,68900,950273
New Jersey,2001,509631.5,NA,NA,372819.2,341308.9,287114.5,250245.6,NA,NA,40189,33807,29466,4777145
New Jersey,2002,517752.2,NA,NA,385045.6,345988.7,300292.2,262635.3,NA,NA,40454,35111,30708,4791997
New Jersey,2003,529815.9,NA,NA,399996.5,354097.7,310910.2,278154.7,NA,NA,41167,36146,32338,4825010
New Jersey,2004,536174,NA,NA,415490.8,369770.9,325233.5,294265.6,NA,NA,42825,37666,34080,4909630
New Jersey,2005,546357.8,NA,NA,436064.4,382749.3,331779.7,311008.9,NA,NA,44238,38347,35947,4991163
New Jersey,2006,555211,NA,NA,457681.5,410264.9,354300.9,326975.3,NA,NA,47366,40904,37750,5057231
New Jersey,2007,560823.8,NA,NA,474539.6,435048.7,371189.8,340079.3,NA,NA,50133,42774,39189,5130173
New Jersey,2008,573202.7,469080.7,364831.4,493289.4,449545.4,384724.6,349924.5,53849,41881,51606,44165,40170,5123837
New Jersey,2009,546362.2,442074.8,346665.4,481452.7,436271.4,387087.3,342548.8,50491,39594,49828,44210,39123,4992097
New Jersey,2010,554764.4,456219.3,357968.9,491229,448931.1,397235,352741.4,51788,40635,50961,45092,40042,4960649
New Jersey,2011,548479.3,463368,357039.7,494292.8,469252.9,409360.8,362084.6,52191,40215,52854,46108,40783,5018547
New Jersey,2012,560729.7,469116.2,360496.4,516098.2,484600,425028,372893.6,52502,40345,54235,47568,41733,5053885
New Jersey,2013,570952.4,468261.5,365184.6,534212.1,488591.3,421449.1,381523.2,52103,40634,54365,46895,42452,5133106
New Jersey,2014,570696.4,481089.2,372262,543824.1,509357.6,439473.5,394640.6,53239,41196,56367,48634,43672,5206898
New Jersey,2015,581414.9,500906.3,381162.5,565807.7,530303.1,454670.3,404207.8,55171,41982,58408,50078,44520,5303132
New Jersey,2016,587049.7,509586.1,387852.6,578651.4,545301.7,468296.2,415927.6,55861,42517,59776,51335,45594,5391258
New Jersey,2017,590086.7,519160.2,392232.8,590086.7,566237.1,487599.4,428802.3,56574,42742,61704,53134,46727,5448785
New Jersey,2018,606892.2,523261.2,393723.9,619340.2,591910.4,512769.8,446294.5,56752,42703,64198,55615,48405,5550061
New Jersey,2019,618691,544239.2,403234.6,643317.7,625170.3,541341.9,464060.7,58777,43549,67518,58464,50118,5571281
New Jersey,2020,598481.3,565276.5,391837.9,632562.3,653214.2,570862.5,454040.6,60963,42259,70444,61563,48965,5319882
New Jersey,2021,631158.3,593641.8,434362.9,693733.8,707402.6,611707.1,517132.8,64045,46861,76307,65984,55782,5585243
New Jersey,2022,648512.4,570674.1,442590.2,756465.6,719848.2,600618.1,558943.5,61622,47792,77443,64616,60132,5874321
New Jersey,2023,662320.1,581816.4,451912,806894,765228.3,661017.9,593447,62623,48641,81584,70474,63270,6055271
New Jersey,2024,675897.6,NA,NA,846000.4,806558.7,697283.3,625846.8,NA,NA,84893,73392,65873,6069474
New Mexico,2001,72996.4,NA,NA,55660.2,44958.8,39989.5,37920.9,NA,NA,24545,21832,20703,976506
New Mexico,2002,75345.9,NA,NA,57718.3,46821.7,42472.4,39536,NA,NA,25237,22892,21310,984383
New Mexico,2003,78766.8,NA,NA,62867.9,49019.7,44841.6,41854.5,NA,NA,26108,23883,22292,1003008
New Mexico,2004,85751,NA,NA,70593.4,52099.7,47767.3,44802,NA,NA,27366,25090,23533,1027012
New Mexico,2005,86295.9,NA,NA,74130.9,55540.8,50465.3,48348.7,NA,NA,28744,26117,25022,1050201
New Mexico,2006,88554.5,NA,NA,78008.2,59713.7,53859.8,51691.5,NA,NA,30433,27450,26344,1079128
New Mexico,2007,89392.3,NA,NA,81100.3,63243.6,56872.9,54730.9,NA,NA,31780,28578,27502,1103272
New Mexico,2008,89012.9,79607.8,67496.9,84339.7,67462.4,61186.6,57246.1,39593,33569,33552,30431,28471,1105330
New Mexico,2009,90829.2,78630.2,66514.8,82641.3,67011.8,61704.7,56758.5,38605,32656,32901,30295,27866,1071898
New Mexico,2010,90721,81361.8,68712.8,84862.6,69499.8,64286,58776.8,39402,33277,33658,31133,28465,1059918
New Mexico,2011,90552.3,81154.2,68202.3,87056,73017.7,66995,61451,38977,32756,35069,32176,29514,1064201
New Mexico,2012,90762.4,81911.4,68635.9,87681,74610.8,68573.5,62602.2,39187,32836,35694,32806,29949,1067145
New Mexico,2013,90104,79945.2,69761.9,88773.3,73079.8,66440.1,63851.9,38132,33275,34857,31690,30456,1075551
New Mexico,2014,92621.1,83438.8,71445.9,92523.4,77266,70306.2,66245.1,39826,34102,36880,33558,31619,1083585
New Mexico,2015,93503.9,85378.8,72905.3,90779.4,79130.8,71903.8,67683.2,40733,34782,37752,34304,32291,1092272
New Mexico,2016,93043.5,87207.5,74403.7,90476,80782.3,73506.7,69069.9,41534,35436,38474,35008,32895,1092375
New Mexico,2017,93210.1,86238.4,74306.7,93210.1,82354.1,75092.2,71126.1,41044,35365,39196,35739,33852,1095489
New Mexico,2018,96077,92359.5,79509.5,98838.2,86179.5,78926,74341.9,43915,37805,40976,37527,35348,1110587
New Mexico,2019,100342.2,94945.6,78405.9,103821,91208.9,83191.5,75460.4,44994,37156,43223,39424,35760,1116429
New Mexico,2020,98004,102793.1,77384.2,101035.5,98634.3,91173.7,74366.5,48522,36528,46556,43035,35102,1068905
New Mexico,2021,101499.2,109838.2,86774.9,113781.7,107674.3,98609.9,84891.2,51885,40991,50854,46573,40093,1091131
New Mexico,2022,104212.8,106382.8,87669.8,129469.1,112280.3,99973.4,92627.2,50335,41481,53116,47294,43819,1131162
New Mexico,2023,114059.2,107517.6,89453.5,138526,117634.3,106657.9,97745.6,50851,42307,55457,50283,46081,1168737
New Mexico,2024,119044.5,NA,NA,147084.9,124086.2,112785.3,102505.2,NA,NA,58249,52944,48119,1183348
New York,2001,1240755.2,NA,NA,876285.2,709417.6,583896.3,485087.9,NA,NA,37176,30598,25420,10438676
New York,2002,1228580.8,NA,NA,885386.2,707561.1,606733.9,502975.5,NA,NA,36972,31703,26282,10348481
New York,2003,1236563.1,NA,NA,908535.2,717555.3,621295.4,530354.9,NA,NA,37420,32400,27657,10377941
New York,2004,1269433.1,NA,NA,958565.3,749469.3,645364,562684.8,NA,NA,39093,33663,29350,10513473
New York,2005,1301438,NA,NA,1009851,777653.2,659555.4,599438.4,NA,NA,40645,34473,31331,10654659
New York,2006,1339568.5,NA,NA,1072271.8,836022.6,699026.8,633093.2,NA,NA,43760,36589,33138,10810338
New York,2007,1353798.9,NA,NA,1116265.3,899609.9,742709.5,665303.1,NA,NA,47020,38820,34774,11083019
New York,2008,1328095.7,926923.5,693019.8,1107860.2,920456.5,762279.4,688749.3,48246,36071,47909,39676,35849,11197859
New York,2009,1379504.6,917581.6,693323.5,1155492.3,906188.3,785048.3,685583.9,47526,35910,46936,40661,35509,10984512
New York,2010,1431624,947703.2,715428.9,1217748,943392.7,812982.9,713167.9,48799,36839,48578,41862,36723,11005904
New York,2011,1440346.8,967685.2,723455.9,1245769.4,995231.4,845519.6,745100.2,49366,36907,50772,43134,38011,11294271
New York,2012,1496280.1,1003696.1,739887.6,1324471.3,1039791.6,887922.1,767522.1,50798,37446,52625,44938,38845,11433058
New York,2013,1501818,1001472.7,756221.2,1364632.9,1051798.1,878323.9,795231.1,50344,38015,52874,44153,39976,11619011
New York,2014,1535375.9,1031400.4,788913.9,1434606.3,1090000.8,905575.3,834805,51567,39443,54496,45276,41738,11865761
New York,2015,1565835.2,1067425.9,804830.7,1498474.7,1137082.3,938250,858787.2,53140,40067,56608,46709,42753,12099197
New York,2016,1590567.8,1089331.4,819000.7,1556830,1176654.7,982658.7,886553.6,54066,40649,58400,48772,44002,12259166
New York,2017,1624800.7,1144857.9,841269.1,1624800.7,1255776.7,1048815.7,924936.8,56711,41673,62206,51954,45818,12391361
New York,2018,1665186.8,1163672.3,866638.2,1710665.6,1298669,1084639.6,969165.4,57552,42862,64229,53643,47932,12655123
New York,2019,1704364.3,1188761.1,888382,1787470.9,1343851.2,1124785.1,1006154.7,58790,43935,66460,55626,49760,12745397
New York,2020,1667234.8,1231631.4,835578.1,1782502.4,1415644.9,1202091.1,963039.2,61261,41561,70412,59790,47900,11871200
New York,2021,1750551.2,1266377.9,892573.5,1934524,1515619.3,1260381.4,1067079.3,63783,44956,76360,63501,53762,12226675
New York,2022,1781554.1,1221957.2,932435.7,2071075.2,1526280.6,1228046.7,1164750.8,62113,47396,77461,62326,59113,12796836
New York,2023,1793384.5,1243245.6,962482.2,2182549,1617130.9,1359258.8,1248430.3,63524,49178,81932,68867,63252,13181774
New York,2024,1840059.3,NA,NA,2322138.9,1699680,1431008.9,1319699.9,NA,NA,85552,72029,66426,13312196
North Carolina,2001,387433.9,NA,NA,287317.1,228090.9,197956.1,188401.9,NA,NA,27782,24111,22948,4855476
North Carolina,2002,393685.9,NA,NA,297653,231930.9,205562,193989.9,NA,NA,27856,24689,23299,4842001
North Carolina,2003,404582.5,NA,NA,310200.3,241805.1,216638.7,203546,NA,NA,28709,25721,24167,4851941
North Carolina,2004,420579.4,NA,NA,329017.7,261603.4,235502.7,217242.9,NA,NA,30586,27534,25399,4961645
North Carolina,2005,442305.6,NA,NA,354798.5,280391.8,250047.8,233498.5,NA,NA,32209,28723,26822,5093058
North Carolina,2006,470663.9,NA,NA,388012.1,304872.7,270682.5,248355.5,NA,NA,34189,30355,27851,5251529
North Carolina,2007,477920.8,NA,NA,402188.3,327886.5,289740.6,263993,NA,NA,35960,31777,28953,5430916
North Carolina,2008,492688.8,427092.2,330830.3,420707.2,351637.5,313853.2,272605.7,45877,35537,37772,33713,29283,5413522
North Carolina,2009,473610.5,419035.5,331678.6,413096.8,339441.5,309829.8,269018.7,44344,35100,35921,32788,28469,5215727
North Carolina,2010,482030.4,408988.1,334334.7,422282.2,343104.3,312109.5,280867.9,42732,34932,35848,32610,29346,5178397
North Carolina,2011,484200.3,409607.3,337256,430040.1,355001.6,318906.9,292708.3,42485,34981,36822,33078,30360,5292804
North Carolina,2012,488126.5,428209.4,343565,444063.2,377867.2,341049.4,303579.9,44056,35347,38876,35088,31233,5356134
North Carolina,2013,497456.6,416375.5,349572,460946.4,373140.6,332773,313671.6,42485,35669,38074,33955,32006,5436745
North Carolina,2014,509782.4,432979.7,359507.8,482295.7,393886.1,351332.9,327466.8,43838,36399,39880,35572,33155,5568600
North Carolina,2015,525229.1,456418.1,373938.9,508672.4,414760.4,366949.2,340378.4,45814,37535,41632,36833,34166,5694917
North Carolina,2016,536308.5,466543.3,382962.4,528284.3,429054.9,378998.7,352946.4,46317,38020,42596,37626,35040,5825267
North Carolina,2017,546810.1,484514.6,397708.6,546810.1,449817.7,398999.2,370093,47630,39096,44219,39223,36382,5919022
North Carolina,2018,556573.7,499977.6,409322.6,568037.3,473093.3,421434.9,388109.5,48665,39841,46048,41020,37776,6055657
North Carolina,2019,567975,528474,426460.1,592449.6,501618.1,445838.5,405542.5,50963,41126,48374,42995,39109,6148775
North Carolina,2020,564278.8,567620,427241.2,600226.9,541462.5,484372.8,408579.1,54298,40869,51816,46353,39100,6054497
North Carolina,2021,599293.8,590790.3,459148.1,660804.7,604630.7,536144.7,469330.3,55908,43451,57233,50751,44426,6317579
North Carolina,2022,620666.5,578335.9,474449.3,729761.9,632926.5,546369.6,517674.1,54070,44358,59092,51011,48332,6572997
North Carolina,2023,643045.8,591116.5,487960.5,794838,677170.4,600963.6,555286.7,54554,45034,62233,55230,51032,6762704
North Carolina,2024,664131.6,NA,NA,844209,724994.6,644915.1,589125.1,NA,NA,65634,58384,53334,6844808
North Dakota,2001,25329.8,NA,NA,18976.9,16930.7,15225,14510,NA,NA,26493,23824,22705,445433
North Dakota,2002,26592.1,NA,NA,20195.6,17356.1,15878.4,15192,NA,NA,27197,24881,23806,442530
North Dakota,2003,28326.7,NA,NA,22129.9,18949.5,17510.3,16036,NA,NA,29663,27410,25103,443692
North Dakota,2004,28636.2,NA,NA,23209.6,19330.9,17848,17059.4,NA,NA,29984,27684,26461,453079
North Dakota,2005,29629,NA,NA,24572,20501.4,18801.6,18124.6,NA,NA,31731,29101,28053,461638
North Dakota,2006,30911.4,NA,NA,26406.5,21508.5,19538.3,19268.6,NA,NA,33120,30086,29670,471131
North Dakota,2007,32529,NA,NA,29044.6,23828.8,21527.7,20413.5,NA,NA,36501,32976,31270,482494
North Dakota,2008,35030.4,35184.8,27970.9,32027.7,26942.6,24232.2,21436.2,53507,42537,40973,36851,32599,491887
North Dakota,2009,35971.3,34240,28144.2,32310.4,26722.1,24522.5,21992.6,51491,42324,40186,36878,33073,492409
North Dakota,2010,38697.4,36919.8,28755.6,35651.8,29758.8,27179.4,23210.5,54688,42595,44081,40260,34381,503803
North Dakota,2011,43300.4,40431,30809.8,41602.1,33588,30154.4,25631.3,58830,44830,48873,43876,37295,529778
North Dakota,2012,53326.8,45488.8,32695.2,52079.1,39538.6,35356.8,28456.5,64491,46353,56056,50127,40344,567381
North Dakota,2013,54690.9,44757.3,34419.3,54877,39538.7,34942.8,30444.7,61509,47302,54337,48021,41839,586758
North Dakota,2014,60193,46974.6,35854.8,61108.3,42181.3,37298.9,32237.4,63085,48151,56647,50091,43293,607113
North Dakota,2015,58694.5,45624.4,37275.5,56952.2,40408.2,36000.1,33069.1,59811,48866,52972,47194,43351,597638
North Dakota,2016,54756,43619.6,36563.2,52666.3,39232,35297.9,32956,57035,47809,51298,46154,43092,576701
North Dakota,2017,56530.2,44908.7,37235.5,56530.2,39743.7,35877.1,33030.2,58566,48559,51830,46788,43075,573077
North Dakota,2018,58516.4,45825.1,36889.3,60377.1,42565.9,38776.2,34336.1,59398,47815,55173,50261,44506,578397
North Dakota,2019,59408.5,45690.7,36895,60892.5,43997.2,39873.6,35593.8,58838,47512,56657,51347,45836,581324
